0,0,200939595,95,ffd51e00
1,0,200941080,1063,ff106e00
2,0,200943376,36229,ff106e00
3,0,200979747,43240,ff106e00
4,0,201023125,43240,ff106e00
5,0,201066503,43105,ff106e00
6,0,201109746,43241,ff106e00
7,0,201153125,43105,ff106e00
8,0,201196368,43241,ff106e00
9,0,201239747,43241,ff106e00
10,0,201283126,43105,ff106e00
11,0,201326369,43241,ff106e00
12,0,201369748,43105,ff106e00
13,1,201412877,342,ff106200
14,0,201413246,42978,ff106e00
15,0,201456369,43241,ff106e00
16,0,201499776,43107,ff106e00
17,0,201543021,43241,ff106e00
18,0,201586400,43105,ff106e00
19,0,201629643,43241,ff106e00
20,0,201673022,43105,ff106e00
21,0,201716265,43241,ff106e00
22,0,201759644,43241,ff106e00
23,0,201803023,43105,ff106e00
24,0,201846266,43241,ff106e00
25,0,201889645,43240,ff106e00
26,0,201933023,43105,ff106e00
27,0,201976266,43241,ff106e00
28,0,202019645,43105,ff106e00
29,0,202062888,43241,ff106e00
30,0,202106267,43241,ff106e00
31,0,202149646,43105,ff106e00
32,0,202192889,86574,ff106e00
33,0,202280050,627,ff106e00
34,0,202280794,814,ff106e00
35,0,202281746,626,ffd51e00
36,0,202282604,742,ffd51e00
37,0,202283496,505,ffd51e00
38,1,202284021,502,f7fc3200
39,0,202285271,1045,ff106e00
40,1,202286385,676,ff106200
41,0,202288033,866,ff106e00
42,0,202289031,1284,ff106e00
43,0,202291381,31336,ff106e00
44,0,202322860,43240,ff106e00
45,0,202366238,43105,ff106e00
46,0,202409481,43241,ff106e00
47,0,202452860,43241,ff106e00
48,0,202496239,43105,ff106e00
49,0,202539482,43241,ff106e00
50,0,202582861,43240,ff106e00
51,0,202626239,43105,ff106e00
52,0,202669482,43241,ff106e00
53,0,202712861,43105,ff106e00
54,0,202756104,43241,ff106e00
55,0,202799483,43241,ff106e00
56,0,202842862,43105,ff106e00
57,0,202886105,43241,ff106e00
58,0,202929484,43105,ff106e00
59,0,202972727,43240,ff106e00
60,0,203016105,43241,ff106e00
61,0,203059484,43105,ff106e00
62,0,203102727,43241,ff106e00
63,0,203146106,43105,ff106e00
64,0,203189349,43241,ff106e00
65,0,203232728,43241,ff106e00
66,0,203276107,43105,ff106e00
67,0,203319350,43241,ff106e00
68,0,203362729,43240,ff106e00
69,0,203406107,43105,ff106e00
70,0,203449350,43241,ff106e00
71,0,203492729,43105,ff106e00
72,0,203535972,43241,ff106e00
73,0,203579351,43241,ff106e00
74,0,203622730,43105,ff106e00
75,0,203665973,43241,ff106e00
76,0,203709352,43105,ff106e00
77,0,203752595,43240,ff106e00
78,0,203795973,43241,ff106e00
79,0,203839352,43105,ff106e00
80,0,203882595,43241,ff106e00
81,0,203925974,43105,ff106e00
82,0,203969217,43241,ff106e00
83,0,204012596,43241,ff106e00
84,0,204055975,43105,ff106e00
85,0,204099218,43241,ff106e00
86,0,204142597,43240,ff106e00
87,0,204185975,43105,ff106e00
88,0,204229218,43241,ff106e00
89,0,204272625,43107,ff106e00
90,0,204315870,43241,ff106e00
91,0,204359249,43105,ff106e00
92,0,204402492,43241,ff106e00
93,0,204445871,43241,ff106e00
94,0,204489250,43105,ff106e00
95,0,204532493,43241,ff106e00
96,0,204575872,43105,ff106e00
97,0,204619115,43240,ff106e00
98,0,204662493,43241,ff106e00
99,0,204705872,43105,ff106e00
100,0,204749115,43241,ff106e00
101,1,204792378,326,ff106200
102,0,204792727,813,f7fc2200
103,0,204795875,922,ffd51e00
104,0,204797104,608,ff106e00
105,0,204797913,37729,ff106e00
106,0,204835805,43248,ff106e00
107,0,204879191,43105,ff106e00
108,0,204922434,43241,ff106e00
109,0,204965813,43105,ff106e00
110,0,205009056,43241,ff106e00
